 TITLE="PROPELLER"
 VARIABLES= "X" "Y" "Z" 
 ZONE T="BLADE   1" F=POINT, I=  41 J=  22
  -0.3745892158276706E-01   0.4719072398481503E+00  -0.1065995782825027E+00
  -0.5275705024263479E-01   0.4645518925318431E+00  -0.1350979357954443E+00
  -0.6716033921052075E-01   0.4566729169806686E+00  -0.1597177510719280E+00
  -0.7973665225121809E-01   0.4489642377390337E+00  -0.1802526736071216E+00
  -0.9067025591664554E-01   0.4422656904510132E+00  -0.1961146913441104E+00
  -0.9964074299554725E-01   0.4372205869477604E+00  -0.2071184961807199E+00
  -0.1106502604997824E+00   0.4352867602899383E+00  -0.2111524317345100E+00
  -0.1153803924929587E+00   0.4348660117240847E+00  -0.2120176053027091E+00
  -0.1181950197282808E+00   0.4370032796271552E+00  -0.2075766044288650E+00
  -0.1234377555626179E+00   0.4424297925902813E+00  -0.1957441997598594E+00
  -0.1227365154063025E+00   0.4488295391390582E+00  -0.1805878121782522E+00
  -0.1200266296174732E+00   0.4564232939324142E+00  -0.1604297038175665E+00
  -0.1149281384328579E+00   0.4643447020505971E+00  -0.1358083605255924E+00
  -0.1076388928935096E+00   0.4717782493515725E+00  -0.1071690092791407E+00
  -0.9733924521456618E-01   0.4778400934391874E+00  -0.7568856064912112E-01
  -0.8421294542091325E-01   0.4819501626763866E+00  -0.4223687733854817E-01
  -0.6871603187335695E-01   0.4837361861250881E+00  -0.7695150697754853E-02
  -0.5131477859087676E-01   0.4830454167721681E+00   0.2696365046705541E-01
  -0.3224022174170256E-01   0.4799856019936284E+00   0.6061134373961087E-01
  -0.1230947631370050E-01   0.4748794790823930E+00   0.9246293018038187E-01
   0.8422144321793334E-02   0.4683093184195821E+00   0.1214343254294003E+00
   0.2928124772710815E-01   0.4609547030302185E+00   0.1469036244121641E+00
   0.4949038073023645E-01   0.4535221141225783E+00   0.1684565377564615E+00
   0.6831274851632640E-01   0.4466920414531987E+00   0.1858120911390884E+00
   0.8477740741535958E-01   0.4410007945161642E+00   0.1989427363519939E+00
   0.9825006036247906E-01   0.4369070875392850E+00   0.2077789930889229E+00
   0.1105143823537124E+00   0.4352555778861414E+00   0.2112167015889326E+00
   0.1153803924929587E+00   0.4348660117240847E+00   0.2120176053027091E+00
   0.1201799585661975E+00   0.4785594671775756E+00   0.2307625178235108E+00
   0.1209202399918007E+00   0.4803074396429250E+00   0.2271018861242440E+00
   0.1212101417521929E+00   0.4849497957839365E+00   0.2170119785326364E+00
   0.1159643668668207E+00   0.4910076562289178E+00   0.2029334491455662E+00
   0.1073909995754920E+00   0.4983723126497884E+00   0.1841074176714040E+00
   0.9596483223807256E-01   0.5064023607682993E+00   0.1607082831276113E+00
   0.8191181118099028E-01   0.5143228091818379E+00   0.1332011682112207E+00
   0.6571926241568886E-01   0.5213853917832979E+00   0.1021164849204481E+00
   0.4797947061817222E-01   0.5269061916067264E+00   0.6812025032269776E-01
   0.2916708121857844E-01   0.5303204833412803E+00   0.3210433313747579E-01
   0.1032266656913288E-01   0.5312659372334857E+00  -0.5196844519247009E-02
  -0.8333208596895835E-02   0.5295833771691969E+00  -0.4256700463503758E-01
  -0.2602413374331029E-01   0.5253750422630997E+00  -0.7906685920521561E-01
  -0.4274273601613681E-01   0.5190386728797710E+00  -0.1134431986182391E+00
  -0.5832272776838463E-01   0.5112171448503585E+00  -0.1446635201720836E+00
  -0.7296092760743365E-01   0.5027791549744599E+00  -0.1717079630672360E+00
  -0.8578563043566770E-01   0.4944988834253941E+00  -0.1942713503030482E+00
  -0.9679708582965484E-01   0.4872410354177641E+00  -0.2118175551330821E+00
  -0.1056762138311532E+00   0.4817029910557183E+00  -0.2241265974075940E+00
  -0.1158677024609905E+00   0.4792146316032212E+00  -0.2293988668562253E+00
  -0.1201799585661975E+00   0.4785594671775756E+00  -0.2307625178235108E+00
  -0.1224333788799203E+00   0.4806325736448874E+00  -0.2264129687297595E+00
  -0.1264338895047311E+00   0.4860180570144004E+00  -0.2146088337265693E+00
  -0.1249527532474779E+00   0.4927182775528364E+00  -0.1987440621072671E+00
  -0.1213885605496965E+00   0.5007704014533028E+00  -0.1774810082398372E+00
  -0.1154060424948567E+00   0.5092768895342193E+00  -0.1513524134062017E+00
  -0.1070474658760041E+00   0.5173492604537180E+00  -0.1209142091134134E+00
  -0.9560110270026514E-01   0.5240675128379318E+00  -0.8731406098329975E-01
  -0.8154794282589958E-01   0.5288061339935288E+00  -0.5132812005469590E-01
  -0.6517830512246914E-01   0.5311070637610699E+00  -0.1399250087104072E-01
  -0.4713358678209504E-01   0.5307615256250773E+00   0.2372142857569128E-01
